trade_id,instrument,symbol,underlying,instrument_type,option_type,strike,expiry,quantity,entry_time,exit_time,entry_price,exit_price,pnl,holding_seconds,holding_minutes
143,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:47:57,2022-11-18 13:47:58,99.35,99.05,-0.29999999999999716,1.0,0.016666666666666666
144,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:47:57,2022-11-18 13:47:58,122.7,123.0,0.29999999999999716,1.0,0.016666666666666666
145,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:47:58,2022-11-18 13:48:00,125.8,126.2,0.4000000000000057,2.0,0.03333333333333333
146,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:47:58,2022-11-18 13:48:00,99.65,99.15,-0.5,2.0,0.03333333333333333
147,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:48:00,2022-11-18 13:48:01,99.55,99.25,-0.29999999999999716,1.0,0.016666666666666666
148,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:48:00,2022-11-18 13:48:01,122.85,123.2,0.3500000000000085,1.0,0.016666666666666666
149,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:48:01,2022-11-18 13:48:02,126.05,126.2,0.15000000000000568,1.0,0.016666666666666666
150,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:48:01,2022-11-18 13:48:02,99.4,99.4,0.0,1.0,0.016666666666666666
151,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:48:02,2022-11-18 13:48:03,99.2,99.2,0.0,1.0,0.016666666666666666
152,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:48:02,2022-11-18 13:48:03,123.2,123.2,0.0,1.0,0.016666666666666666
153,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:48:03,2022-11-18 13:48:04,125.85,125.85,0.0,1.0,0.016666666666666666
154,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:48:03,2022-11-18 13:48:04,99.75,99.7,-0.04999999999999716,1.0,0.016666666666666666
155,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:48:04,2022-11-18 13:48:10,99.2,99.15,-0.04999999999999716,6.0,0.1
156,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:48:04,2022-11-18 13:48:10,122.95,123.1,0.14999999999999147,6.0,0.1
157,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:48:10,2022-11-18 13:48:11,125.85,126.05,0.20000000000000284,1.0,0.016666666666666666
158,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:48:10,2022-11-18 13:48:11,99.5,99.1,-0.4000000000000057,1.0,0.016666666666666666
159,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:48:11,2022-11-18 13:49:04,99.3,99.4,0.10000000000000853,53.0,0.8833333333333333
160,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:48:11,2022-11-18 13:49:04,123.0,123.3,0.29999999999999716,53.0,0.8833333333333333
161,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:49:04,2022-11-18 13:49:06,126.35,126.35,0.0,2.0,0.03333333333333333
162,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:49:04,2022-11-18 13:49:06,99.8,99.7,-0.09999999999999432,2.0,0.03333333333333333
163,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:49:06,2022-11-18 13:49:07,99.4,99.4,0.0,1.0,0.016666666666666666
164,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:49:06,2022-11-18 13:49:07,123.0,123.05,0.04999999999999716,1.0,0.016666666666666666
165,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:49:07,2022-11-18 13:49:08,126.35,126.55,0.20000000000000284,1.0,0.016666666666666666
166,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:49:07,2022-11-18 13:49:08,99.5,99.2,-0.29999999999999716,1.0,0.016666666666666666
167,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:49:08,2022-11-18 13:49:09,99.6,99.75,0.15000000000000568,1.0,0.016666666666666666
168,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:49:08,2022-11-18 13:49:09,122.95,122.85,-0.10000000000000853,1.0,0.016666666666666666
169,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:49:09,2022-11-18 13:49:10,126.6,127.0,0.4000000000000057,1.0,0.016666666666666666
170,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:49:09,2022-11-18 13:49:10,99.35,99.35,0.0,1.0,0.016666666666666666
171,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:49:10,2022-11-18 13:49:13,99.75,99.7,-0.04999999999999716,3.0,0.05
172,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:49:10,2022-11-18 13:49:13,122.7,122.95,0.25,3.0,0.05
173,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:49:13,2022-11-18 13:49:16,126.9,127.1,0.19999999999998863,3.0,0.05
174,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:49:13,2022-11-18 13:49:16,99.2,98.6,-0.6000000000000085,3.0,0.05
175,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:49:16,2022-11-18 13:49:53,100.35,99.25,-1.0999999999999943,37.0,0.6166666666666667
176,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:49:16,2022-11-18 13:49:53,121.9,123.9,2.0,37.0,0.6166666666666667
177,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:49:53,2022-11-18 13:50:00,126.25,126.8,0.5499999999999972,7.0,0.11666666666666667
178,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:49:53,2022-11-18 13:50:00,100.4,99.55,-0.8500000000000085,7.0,0.11666666666666667
179,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:50:00,2022-11-18 13:50:01,99.6,99.35,-0.25,1.0,0.016666666666666666
180,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:50:00,2022-11-18 13:50:01,123.25,123.75,0.5,1.0,0.016666666666666666
181,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:50:01,2022-11-18 13:50:10,126.25,125.65,-0.5999999999999943,9.0,0.15
182,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:50:01,2022-11-18 13:50:10,100.15,100.4,0.25,9.0,0.15
183,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:50:10,2022-11-18 13:50:14,98.9,99.0,0.09999999999999432,4.0,0.06666666666666667
184,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:50:10,2022-11-18 13:50:14,124.2,123.55,-0.6500000000000057,4.0,0.06666666666666667
185,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:50:14,2022-11-18 13:50:16,125.9,126.4,0.5,2.0,0.03333333333333333
186,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:50:14,2022-11-18 13:50:16,100.15,99.9,-0.25,2.0,0.03333333333333333
187,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:50:16,2022-11-18 13:50:17,99.45,99.2,-0.25,1.0,0.016666666666666666
188,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:50:16,2022-11-18 13:50:17,123.5,123.0,-0.5,1.0,0.016666666666666666
189,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:50:17,2022-11-18 13:50:19,126.0,126.95,0.9500000000000028,2.0,0.03333333333333333
190,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:50:17,2022-11-18 13:50:19,99.75,99.25,-0.5,2.0,0.03333333333333333
191,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:47:12,2022-11-18 13:50:55,329.05,331.15,2.099999999999966,223.0,3.716666666666667
192,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:47:12,2022-11-18 13:50:55,281.05,281.75,0.6999999999999886,223.0,3.716666666666667
193,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:50:55,2022-11-18 13:50:56,278.4,278.4,0.0,1.0,0.016666666666666666
194,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:50:55,2022-11-18 13:50:56,330.0,328.5,-1.5,1.0,0.016666666666666666
195,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:50:56,2022-11-18 13:50:59,331.45,331.9,0.44999999999998863,3.0,0.05
196,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:50:56,2022-11-18 13:50:59,281.0,280.0,-1.0,3.0,0.05
197,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:50:59,2022-11-18 13:51:06,279.45,278.1,-1.349999999999966,7.0,0.11666666666666667
198,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:50:59,2022-11-18 13:51:06,327.5,328.65,1.1499999999999773,7.0,0.11666666666666667
199,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:51:06,2022-11-18 13:51:09,330.8,330.15,-0.6500000000000341,3.0,0.05
200,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:51:06,2022-11-18 13:51:09,281.85,282.45,0.5999999999999659,3.0,0.05
201,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:51:09,2022-11-18 13:51:13,277.7,278.85,1.150000000000034,4.0,0.06666666666666667
202,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:51:09,2022-11-18 13:51:13,330.75,328.9,-1.8500000000000227,4.0,0.06666666666666667
203,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:51:13,2022-11-18 13:52:09,331.05,332.6,1.5500000000000114,56.0,0.9333333333333333
204,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:51:13,2022-11-18 13:52:09,281.0,278.9,-2.1000000000000227,56.0,0.9333333333333333
205,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:52:09,2022-11-18 13:52:26,280.0,278.55,-1.4499999999999886,17.0,0.2833333333333333
206,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:52:09,2022-11-18 13:52:26,326.8,328.6,1.8000000000000114,17.0,0.2833333333333333
207,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:52:26,2022-11-18 13:52:28,331.25,331.25,0.0,2.0,0.03333333333333333
208,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:52:26,2022-11-18 13:52:28,280.95,280.35,-0.5999999999999659,2.0,0.03333333333333333
209,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 13:52:28,2022-11-18 13:52:54,279.4,278.35,-1.0499999999999545,26.0,0.43333333333333335
210,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 13:52:28,2022-11-18 13:52:54,327.75,329.0,1.25,26.0,0.43333333333333335
211,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 13:50:19,2022-11-18 13:53:14,99.7,99.25,-0.45000000000000284,175.0,2.9166666666666665
212,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 13:50:19,2022-11-18 13:53:14,122.7,124.1,1.3999999999999915,175.0,2.9166666666666665
213,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 13:53:14,2022-11-18 14:08:09,126.0,124.05,-1.9500000000000028,895.0,14.916666666666666
214,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 13:53:14,2022-11-18 14:08:09,100.5,98.05,-2.450000000000003,895.0,14.916666666666666
215,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:08:09,2022-11-18 14:08:16,97.25,97.05,-0.20000000000000284,7.0,0.11666666666666667
216,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:08:09,2022-11-18 14:08:16,121.95,123.0,1.0499999999999972,7.0,0.11666666666666667
217,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:08:16,2022-11-18 14:09:50,123.8,124.75,0.9500000000000028,94.0,1.5666666666666667
218,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:08:16,2022-11-18 14:09:50,98.9,98.55,-0.3500000000000085,94.0,1.5666666666666667
219,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:09:50,2022-11-18 14:10:04,97.8,97.2,-0.5999999999999943,14.0,0.23333333333333334
220,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:09:50,2022-11-18 14:10:04,122.0,123.4,1.4000000000000057,14.0,0.23333333333333334
221,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:10:04,2022-11-18 14:10:06,123.9,124.25,0.3499999999999943,2.0,0.03333333333333333
222,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:10:04,2022-11-18 14:10:06,99.45,99.05,-0.4000000000000057,2.0,0.03333333333333333
223,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:10:06,2022-11-18 14:10:12,97.6,97.55,-0.04999999999999716,6.0,0.1
224,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:10:06,2022-11-18 14:10:12,122.5,122.45,-0.04999999999999716,6.0,0.1
225,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:10:12,2022-11-18 14:10:13,124.1,124.1,0.0,1.0,0.016666666666666666
226,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:10:12,2022-11-18 14:10:13,98.85,99.1,0.25,1.0,0.016666666666666666
227,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:10:13,2022-11-18 14:10:32,97.6,97.7,0.10000000000000853,19.0,0.31666666666666665
228,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:10:13,2022-11-18 14:10:32,123.0,122.5,-0.5,19.0,0.31666666666666665
229,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:10:32,2022-11-18 14:10:34,124.4,124.85,0.44999999999998863,2.0,0.03333333333333333
230,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:10:32,2022-11-18 14:10:34,98.85,98.6,-0.25,2.0,0.03333333333333333
231,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:10:34,2022-11-18 14:11:59,98.1,96.55,-1.5499999999999972,85.0,1.4166666666666667
232,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:10:34,2022-11-18 14:11:59,122.3,123.5,1.2000000000000028,85.0,1.4166666666666667
233,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:11:59,2022-11-18 14:18:18,123.15,124.35,1.1999999999999886,379.0,6.316666666666666
234,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:11:59,2022-11-18 14:18:18,99.65,98.9,-0.75,379.0,6.316666666666666
235,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:18:18,2022-11-18 14:18:20,97.4,97.15,-0.25,2.0,0.03333333333333333
236,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:18:18,2022-11-18 14:18:20,122.45,122.6,0.14999999999999147,2.0,0.03333333333333333
237,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:18:20,2022-11-18 14:18:51,124.2,124.35,0.14999999999999147,31.0,0.5166666666666667
238,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:18:20,2022-11-18 14:18:51,99.15,99.0,-0.15000000000000568,31.0,0.5166666666666667
239,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:18:51,2022-11-18 14:19:03,97.65,97.55,-0.10000000000000853,12.0,0.2
240,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:18:51,2022-11-18 14:19:03,122.75,123.4,0.6500000000000057,12.0,0.2
241,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:19:03,2022-11-18 14:23:03,124.6,125.2,0.6000000000000085,240.0,4.0
242,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:19:03,2022-11-18 14:23:03,99.0,96.75,-2.25,240.0,4.0
243,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:23:03,2022-11-18 14:23:35,98.1,97.5,-0.5999999999999943,32.0,0.5333333333333333
244,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:23:03,2022-11-18 14:23:35,120.4,120.85,0.44999999999998863,32.0,0.5333333333333333
245,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:23:35,2022-11-18 14:23:37,124.4,124.5,0.09999999999999432,2.0,0.03333333333333333
246,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:23:35,2022-11-18 14:23:37,97.5,97.3,-0.20000000000000284,2.0,0.03333333333333333
247,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:23:37,2022-11-18 14:23:50,97.5,97.6,0.09999999999999432,13.0,0.21666666666666667
248,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:23:37,2022-11-18 14:23:50,121.05,121.2,0.15000000000000568,13.0,0.21666666666666667
249,NIFTY22112418250CE,NIFTY22112418250CE,NIFTY,OPTION,CE,18250,2022-11-24,1,2022-11-18 14:23:50,2022-11-18 14:23:51,124.45,124.35,-0.10000000000000853,1.0,0.016666666666666666
250,NIFTY22112418250PE,NIFTY22112418250PE,NIFTY,OPTION,PE,18250,2022-11-24,1,2022-11-18 14:23:50,2022-11-18 14:23:51,97.55,97.1,-0.45000000000000284,1.0,0.016666666666666666
251,BANKNIFTY22112442300CE,BANKNIFTY22112442300CE,BANKNIFTY,OPTION,CE,42300,2022-11-24,1,2022-11-18 13:52:54,2022-11-18 14:23:55,330.1,324.0,-6.100000000000023,1861.0,31.016666666666666
252,BANKNIFTY22112442300PE,BANKNIFTY22112442300PE,BANKNIFTY,OPTION,PE,42300,2022-11-24,1,2022-11-18 13:52:54,2022-11-18 14:23:55,281.45,272.6,-8.849999999999966,1861.0,31.016666666666666
253,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:23:51,2022-11-18 14:40:14,97.55,118.85,21.299999999999997,983.0,16.383333333333333
254,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:23:51,2022-11-18 14:40:14,120.8,92.25,-28.549999999999997,983.0,16.383333333333333
255,NIFTY22112418350CE,NIFTY22112418350CE,NIFTY,OPTION,CE,18350,2022-11-24,1,2022-11-18 14:40:14,2022-11-18 14:40:22,92.4,91.65,-0.75,8.0,0.13333333333333333
256,NIFTY22112418350PE,NIFTY22112418350PE,NIFTY,OPTION,PE,18350,2022-11-24,1,2022-11-18 14:40:14,2022-11-18 14:40:22,115.2,116.15,0.9500000000000028,8.0,0.13333333333333333
257,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:40:22,2022-11-18 14:40:24,117.7,118.35,0.6499999999999915,2.0,0.03333333333333333
258,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:40:22,2022-11-18 14:40:24,93.1,92.7,-0.3999999999999915,2.0,0.03333333333333333
259,NIFTY22112418350CE,NIFTY22112418350CE,NIFTY,OPTION,CE,18350,2022-11-24,1,2022-11-18 14:40:24,2022-11-18 14:40:28,91.95,91.75,-0.20000000000000284,4.0,0.06666666666666667
260,NIFTY22112418350PE,NIFTY22112418350PE,NIFTY,OPTION,PE,18350,2022-11-24,1,2022-11-18 14:40:24,2022-11-18 14:40:28,115.8,116.35,0.5499999999999972,4.0,0.06666666666666667
261,NIFTY22112418300CE,NIFTY22112418300CE,NIFTY,OPTION,CE,18300,2022-11-24,1,2022-11-18 14:40:28,2022-11-18 14:40:29,117.95,117.95,0.0,1.0,0.016666666666666666
262,NIFTY22112418300PE,NIFTY22112418300PE,NIFTY,OPTION,PE,18300,2022-11-24,1,2022-11-18 14:40:28,2022-11-18 14:40:29,92.95,92.95,0.0,1.0,0.016666666666666666
263,NIFTY22112418350CE,NIFTY22112418350CE,NIFTY,OPTION,CE,18350,2022-11-24,1,2022-11-18 14:40:29,2022-11-18 14:40:31,91.5,91.15,-0.3499999999999943,2.0,0.03333333333333333
264,NIFTY22112418350PE,NIFTY22112418350PE,NIFTY,OPTION,PE,18350,2022-11-24,1,2022-11-18 14:40:29,2022-11-18 14:40:31,116.35,117.0,0.6500000000000057,2.0,0.03333333333333333
265,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 14:23:55,2022-11-18 14:45:02,272.25,311.8,39.55000000000001,1267.0,21.116666666666667
266,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 14:23:55,2022-11-18 14:45:02,320.75,266.1,-54.64999999999998,1267.0,21.116666666666667
267,BANKNIFTY22112442500CE,BANKNIFTY22112442500CE,BANKNIFTY,OPTION,CE,42500,2022-11-24,1,2022-11-18 14:45:02,2022-11-18 14:45:09,260.7,259.1,-1.599999999999966,7.0,0.11666666666666667
268,BANKNIFTY22112442500PE,BANKNIFTY22112442500PE,BANKNIFTY,OPTION,PE,42500,2022-11-24,1,2022-11-18 14:45:02,2022-11-18 14:45:09,316.1,318.15,2.0499999999999545,7.0,0.11666666666666667
269,BANKNIFTY22112442400CE,BANKNIFTY22112442400CE,BANKNIFTY,OPTION,CE,42400,2022-11-24,1,2022-11-18 14:45:09,2022-11-18 14:45:11,310.0,310.5,0.5,2.0,0.03333333333333333
270,BANKNIFTY22112442400PE,BANKNIFTY22112442400PE,BANKNIFTY,OPTION,PE,42400,2022-11-24,1,2022-11-18 14:45:09,2022-11-18 14:45:11,269.25,268.0,-1.25,2.0,0.03333333333333333
